Date,Close,High,Low,Open,Volume
01-11-2016,961.2518311,981.5812647,954.7684543,981.5812647,2934776
02-11-2016,942.456543,958.7978082,938.7546799,957.5706779,2325076
03-11-2016,948.7557983,955.1164439,934.4597499,938.3456626,1463310
04-11-2016,953.2960205,955.5866034,938.3454658,948.9805931,1183752
07-11-2016,931.4124756,959.1660158,924.4587364,956.3027114,2048052
08-11-2016,933.9280396,943.6632942,924.4382509,932.80317,1933634
09-11-2016,887.5626221,930.573484,876.5184532,891.7143715,4500226
10-11-2016,881.6724243,907.0535829,875.6799795,901.8587526,2172426
11-11-2016,859.4614868,878.2366385,853.3463081,878.2366385,2398424
15-11-2016,867.7037354,882.5315578,839.3160651,865.9038846,6290324
16-11-2016,895.6415405,903.5359989,874.5348594,877.4391078,4019958
17-11-2016,874.2077026,903.4134669,871.3239261,893.7600009,2504688
18-11-2016,869.2582397,879.4433813,860.7091721,876.1710338,2140534
21-11-2016,872.4486084,875.3528564,861.0363377,869.7080377,1793366
22-11-2016,873.3076172,890.6714887,868.0105254,872.080487,1318860
23-11-2016,882.0408325,884.7404592,870.1171567,879.0343234,1275808
24-11-2016,895.1709595,903.0042001,874.1256977,881.4475342,3026234
25-11-2016,940.9430542,943.7654138,896.7049492,904.8040287,4276148
28-11-2016,933.6824341,948.7556223,921.1247228,938.3454885,1924296
29-11-2016,924.376709,937.5274135,921.3906724,930.5736762,1442296
30-11-2016,931.0030518,938.6521417,917.19784,926.4831032,3445832
01-12-2016,925.8494263,936.7095504,922.0044576,931.3919853,1123052
02-12-2016,908.8330688,928.8557222,902.0224367,923.619947,1998032
05-12-2016,894.1687622,915.3776998,887.6240686,911.7576262,2249526
06-12-2016,892.6757813,901.5110576,887.5831117,895.8049229,1593444
07-12-2016,881.3045654,893.5349244,877.6640189,892.6145766,2065706
08-12-2016,898.1571045,899.4864956,883.533802,883.7383237,3239546
09-12-2016,897.9526367,908.0355179,888.9741529,901.9408104,1588718
12-12-2016,903.2498169,907.0948856,884.7610711,897.7686741,1311758
13-12-2016,900.0179443,907.2579904,892.9414757,907.2579904,2147534
14-12-2016,903.0042114,909.9987934,895.3959646,905.6220491,1870366
15-12-2016,924.1517944,929.38757,900.7135871,900.7135871,4295410
16-12-2016,933.7028809,936.7093898,921.1657405,931.3918256,1987230
19-12-2016,936.2592773,939.8588788,924.9697409,932.6188315,1334210
20-12-2016,956.8754883,959.2070163,935.5029652,937.5277106,2922760
21-12-2016,946.362793,958.7158829,943.090446,958.7158829,2034902
22-12-2016,943.9494629,951.0259339,935.1550295,943.2541091,1868300
23-12-2016,935.932373,948.0604716,932.1282489,940.7999502,1118954
26-12-2016,937.977478,941.454347,926.8923617,926.8923617,897408
27-12-2016,950.371582,953.0713089,933.2327002,933.2327002,1294692
28-12-2016,946.2807617,961.2108427,942.0880678,951.7210578,1350418
29-12-2016,961.9472656,965.3014013,942.0268736,942.0268736,1963516
30-12-2016,967.6130981,972.951137,959.4730707,963.2567239,1405748
02-01-2017,965.8947754,971.5191227,962.2337567,968.0422535,823132
03-01-2017,968.7167969,970.1279763,958.5111865,965.8534938,1475324
04-01-2017,973.3189697,977.1435662,964.6472678,969.3103236,1420066
05-01-2017,954.8706665,977.5930424,949.1440601,975.1592547,2216404
06-01-2017,933.1914673,952.805176,923.2517937,949.389624,3009896
09-01-2017,942.3131714,945.4219409,923.2108664,930.5736469,1854578
10-01-2017,947.0785522,952.9892086,937.3228285,942.4358703,1533914
11-01-2017,950.7807617,952.907868,932.7010573,946.9357924,1931296
12-01-2017,958.9408569,965.3423457,942.4359171,950.7803619,2570374
13-01-2017,920.0613403,964.5038658,915.3778134,960.433904,10235580
16-01-2017,923.8449707,930.1237268,911.3486751,920.3476297,3364808
17-01-2017,932.107605,935.8094676,921.4929492,922.3518804,3009956
18-01-2017,938.7955933,939.9817792,926.6673959,931.8009108,3136574
19-01-2017,937.1184082,938.8158983,933.8255889,938.7545818,2251676
20-01-2017,934.8076782,940.800126,926.4836024,935.4825601,2037246
23-01-2017,946.2316895,949.0211384,926.9928744,929.125947,2318546
24-01-2017,951.0107422,952.9181793,939.3812444,945.1241865,2282638
25-01-2017,965.2247314,968.0962032,950.887903,952.7543797,4111648
27-01-2017,967.1937256,975.7876101,961.963545,961.963545,2871658
30-01-2017,956.9790649,964.7935871,950.9284662,960.3018067,2577956
31-01-2017,914.6865845,956.630571,902.4828329,951.6875188,4666804
01-02-2017,889.2944336,918.8500913,884.228399,910.6664198,4864152
02-02-2017,905.6003418,910.2562668,883.1823985,890.1765012,6009482
03-02-2017,915.8145752,920.1012507,898.7703256,906.4412344,2153372
